��������	��������� (��������� ���������)
2660	1.2981500364042564 84.55162446849272 73.08578622978051 0.0 1.0 1.0
2661	1.3155249580915183 84.25854416877844 72.39875156858865 0.0 1.0 1.0
2662	1.289222606210524 84.58489654699173 72.65017946525452 0.0 1.0 1.0
2663	1.3520003673500256 84.48327031254172 72.62517496523425 1.0 1.0 1.0
2664	1.2705176035069947 84.23582699625837 72.30313899841441 0.0 1.0 1.0
2665	1.332980195531474 84.32002118839004 72.28689660885065 1.0 1.0 1.0
2666	1.2978606419784668 84.2120691829762 72.26496875782342 1.0 1.0 1.0
2667	1.036234986613993 84.10634217532704 72.36388179034233 1.0 1.0 1.0
2668	1.0253649961706721 84.34083384076615 72.20717808514563 1.0 1.0 0.0
2669	1.302791700083985 84.38671870899805 72.45084762124988 0.0 1.0 1.0
2670	1.2208800605528554 84.19496183642508 72.32629424701925 0.0 1.0 1.0
2671	1.2829027343012824 84.3555825248325 72.31091604258808 0.0 1.0 1.0
2672	1.2007817451111773 84.1451124178094 72.29941754016136 1.0 1.0 1.0
2673	1.3281907130842596 84.40485016811786 72.31455714603622 0.0 1.0 1.0
2674	1.2183223023682674 84.44564119108242 72.43669837588907 0.0 1.0 0.0
2675	1.4036484792573045 84.36944314039015 72.23334646270285 0.0 1.0 1.0
2676	1.294613958263142 84.30016011440784 72.38661298822295 1.0 1.0 1.0
2677	1.3389218332844928 84.2979523634953 72.2501349988665 0.0 1.0 0.0
2678	1.3402807978159224 84.30516879733527 72.36755073779854 0.0 1.0 1.0
2679	1.3194455847605617 84.43106998954671 72.44561191295149 0.0 1.0 1.0
2680	1.2581754947519639 84.16521436914601 72.33616362939019 0.0 0.0 1.0
2681	1.3643559022689509 84.21869952678016 72.37170273266109 0.0 1.0 1.0
2682	1.3346917475057245 84.24834296127753 72.4308615542265 0.0 1.0 1.0
2683	1.3153289012630813 84.28760583399442 72.371475326466 0.0 0.0 1.0
2684	1.4011547383438525 84.32966745699134 72.29500067135615 0.0 1.0 0.0
2685	1.3259890084453425 84.28095109027026 72.31679913843918 0.0 0.0 1.0
2686	1.3476004732597144 84.18419967885139 72.382839584523 0.0 1.0 1.0
2687	1.3092884012487922 84.26322092704417 72.40095323973803 0.0 1.0 1.0
2688	1.3264543462601055 84.14292626110107 72.42411698829525 0.0 1.0 1.0
2689	1.3327055552774367 84.21860669208274 72.4339503304662 0.0 1.0 0.0
2690	1.3226887805931606 84.14790458339702 72.44592913404877 0.0 1.0 1.0
2691	1.3336425046112452 84.1464647589947 72.39998343622992 0.0 1.0 1.0
2692	1.303395969545865 84.10710549071649 72.35165374472231 0.0 1.0 1.0
2693	1.2622770688003253 84.06598086034171 72.34207828127232 0.0 1.0 1.0
2694	1.2519120964676569 84.10613413924573 72.30830840586567 1.0 1.0 1.0
2695	1.240028327952718 84.06458508707865 72.33209214634999 1.0 1.0 1.0
2696	1.2377399366711188 84.10164089326979 72.39890387671707 1.0 1.0 1.0
2697	1.197967337227166 84.00850418674379 72.35434973294738 0.0 1.0 1.0
2698	1.1787200355491696 83.99831971472248 72.32093688687077 0.0 1.0 1.0
2699	1.2391189303144137 83.97582213597 72.34854769867782 0.0 1.0 1.0
2700	1.2077148452790307 84.05911337835533 72.32958648143241 0.0 1.0 1.0
2701	1.2433944380806043 84.10294765588672 72.30224117153739 0.0 1.0 1.0
2702	1.2633132162950118 84.09201976003386 72.28356128982882 0.0 1.0 1.0
2703	1.2132167010858066 84.09393953571207 72.28878832828751 0.0 1.0 1.0
2704	1.30215397500782 84.10653771820397 72.27486388130588 0.0 1.0 1.0
2705	1.1524780729634296 84.0788925688576 72.37680871638219 0.0 1.0 1.0
2706	1.1259859651694664 84.05659667051111 72.33564882959182 0.0 1.0 1.0
2707	1.1736203342697884 84.0776333983937 72.37225764681403 0.0 0.0 1.0
2708	1.0882903253831118 84.0323036725844 72.31353576398465 1.0 1.0 1.0
2709	1.0711790947332709 84.07741550332237 72.40107833893059 0.0 1.0 1.0
2710	1.0781472563243135 84.08075994834996 72.49845860276848 0.0 1.0 1.0
2711	1.0538113435562353 84.06793449721846 72.43882791981231 0.0 1.0 1.0
2712	1.044653242346529 84.07476917273739 72.48251330097631 0.0 1.0 1.0
2713	0.9965595421681014 84.11032898386561 72.40808277289298 0.0 1.0 1.0
2714	1.0464249961482852 84.13494589534434 72.36221420694781 0.0 0.0 0.0
2715	0.9708358413923358 84.09557604718759 72.40317546683127 1.0 1.0 1.0
2716	0.9761772524457533 84.15968785650608 72.45121231892765 0.0 1.0 1.0
2717	0.9470533606223293 84.0894631298306 72.43339821779084 0.0 1.0 1.0
2718	0.9489423426893872 84.05172917161265 72.48345609459905 0.0 1.0 1.0
2719	0.9635670028614066 84.01308957611806 72.55666354251963 0.0 1.0 1.0
2720	0.9443663845199353 84.0561901542408 72.50599865175285 0.0 1.0 1.0
2721	0.9456382418732788 84.09480882902204 72.50170882169043 0.0 1.0 1.0
2722	0.9211748080967855 84.15553874167722 72.4964262623295 0.0 1.0 1.0
2723	0.8403088389796158 84.11267751344201 72.59583393433826 0.0 1.0 0.0
2724	0.9534277650841623 84.11241912303974 72.49219456068825 0.0 1.0 1.0
2725	0.8805768987280395 84.11417255701065 72.47024754365913 0.0 1.0 1.0
2726	0.874159843769407 84.1948837174511 72.42428860692222 0.0 1.0 1.0
2727	0.8674101246261572 84.09451713427262 72.40870270002758 0.0 1.0 1.0
2728	0.867903950043127 84.06292446269589 72.35220920087515 0.0 1.0 1.0
2729	0.8530401561792108 84.11872625907725 72.3866806433858 0.0 1.0 1.0
2730	0.9018060763501099 84.04761057790982 72.38970276078427 0.0 1.0 0.0
2731	0.9954316321071908 84.09165180816159 72.341588094939 0.0 1.0 1.0
2732	1.1121027699531711 84.04964317686009 72.33051738228745 1.0 1.0 1.0
2733	1.0231200179437738 84.09020853729089 72.34776194666418 0.0 1.0 1.0
2734	0.9974831352932299 84.07307677776598 72.42870547183651 0.0 1.0 0.0
2735	1.0227964261626012 84.0951044605256 72.32119620911341 0.0 1.0 0.0
2736	0.9873814896901006 84.12487151719452 72.36533048849765 0.0 1.0 1.0
2737	1.0148165244598109 84.19094978724179 72.31051725207625 0.0 1.0 1.0
2738	1.1007501348848792 84.20542563420092 72.34314052817518 0.0 1.0 1.0
2739	0.9647188723504999 84.16081423201756 72.35895274482068 0.0 1.0 1.0
2740	0.8827412201796861 84.11563323959165 72.3123726699193 0.0 0.0 1.0
2741	0.9375729403237084 84.19980956342013 72.35061877455993 0.0 0.0 1.0
2742	0.980444932629442 84.18448206742909 72.35102523360061 0.0 1.0 1.0
2743	0.9897882624076465 84.18882494233786 72.43273167881529 0.0 0.0 1.0
2744	0.9555039332686116 84.16212330021955 72.35789399506643 0.0 0.0 1.0
2745	0.9592549646263979 84.13867632346575 72.41334789299191 0.0 1.0 1.0
2746	1.0367580813846895 84.09902676675222 72.34056347304303 0.0 1.0 0.0
2747	0.9889570969985525 84.1740937628562 72.34856772822617 0.0 1.0 1.0
2748	0.9625796918176759 84.13242934838911 72.35773689208489 0.0 1.0 1.0
2749	1.0012231076837947 84.15443100775681 72.38196286466498 0.0 1.0 1.0
2750	0.9097161766246754 84.13078094748246 72.35812883702528 0.0 1.0 1.0
2751	0.8959734470926654 84.19439655564132 72.41936773006361 0.0 1.0 1.0
2752	0.9021191271852413 84.04103591309472 72.34624226425507 0.0 1.0 1.0
2753	0.8566496751159516 84.03829514179219 72.28810072891066 0.0 1.0 0.0
2754	0.9528257160390088 84.02985483879851 72.33522373720788 0.0 1.0 1.0
2755	0.9046900998611981 84.07023300948559 72.33152515949583 0.0 1.0 1.0
2756	0.9011131504479503 84.11659353402165 72.40849508372223 0.0 1.0 1.0
2757	0.892480775971453 84.12772001055959 72.37519448007988 0.0 1.0 1.0
2758	0.9580830339514361 84.04627833437343 72.27423221347208 0.0 1.0 1.0
2759	1.0218783598407728 84.08738094790425 72.36437529384 0.0 0.0 1.0
2760	1.0302913019494346 84.04494842285415 72.2959490834742 0.0 1.0 1.0
2761	1.0516676949270496 84.07770769838291 72.29883085191804 0.0 1.0 1.0
2762	1.0769178763354448 84.1551659963871 72.30435989912861 0.0 1.0 1.0
2763	1.0455184908845125 84.01550325643159 72.31368429022467 1.0 1.0 1.0
2764	1.0097063935238824 84.06846346630476 72.26265990050968 0.0 1.0 1.0
2765	1.025109379804599 84.10368152000031 72.28355763453303 0.0 1.0 1.0
2766	1.0044167696513906 84.11689452124764 72.25205021837371 0.0 1.0 1.0
2767	0.9193896096099947 84.09170248764894 72.23721749210496 0.0 1.0 1.0
2768	0.8265921308660996 84.11394330259644 72.17760993780584 0.0 0.0 0.0
2769	0.902363994485442 84.15731013045715 72.19075386684935 1.0 1.0 1.0
2770	0.8747135846462002 84.15428390995413 72.17298661445905 0.0 1.0 1.0
2771	0.8739500097354347 84.14655641435262 72.15766289167743 0.0 1.0 1.0
2772	0.9616429172927545 84.16838650111367 72.19841337854434 0.0 1.0 1.0
2773	0.9884232183426426 84.2717451778557 72.24062137368365 0.0 1.0 1.0
2774	0.9543868953860137 84.16644674985227 72.22083404616177 0.0 1.0 1.0
2775	0.8859887679228444 84.19111459018552 72.30194364063142 0.0 1.0 1.0
2776	0.91668103277885 84.11783671741499 72.29524106555372 0.0 1.0 1.0
2777	0.8248274342080322 84.08510859129353 72.2148527837661 0.0 1.0 1.0
2778	0.9888462350723601 84.12029636884192 72.17908239628505 0.0 1.0 1.0
2779	0.861154644268896 84.29667810450252 72.14731499741572 0.0 1.0 1.0
2780	0.9254050347409216 84.13914578558047 72.24389102469955 0.0 1.0 1.0
2781	1.0646698374694619 84.23685370389818 72.09402237368084 0.0 1.0 1.0
2782	0.9899209898051095 84.21043230330848 72.02231314400716 0.0 1.0 1.0
2783	0.9819972017290467 84.31372815961585 72.02293545994578 0.0 1.0 1.0
2784	0.9002432001284376 84.36030627285996 72.07491923991644 0.0 1.0 1.0
2785	0.8834870803588676 84.25202594964955 71.99193692159828 0.0 1.0 0.0
2786	1.0201083233040635 84.23352384552196 72.05047941151838 0.0 1.0 1.0
2787	1.1067222542558506 84.23347342614979 72.06594661656413 0.0 1.0 1.0
2788	1.0680056394092017 84.2535005226472 72.07956401220106 0.0 1.0 1.0
2789	0.9487202617482268 84.35195193011029 72.08879297711138 0.0 1.0 1.0
2790	1.182480756167667 84.27197018986722 72.12340540854498 0.0 1.0 0.0
2791	1.007484241359104 84.25106604232734 72.05888787387292 0.0 1.0 1.0
2792	0.8770862330708148 84.30749666800547 72.10266659567219 0.0 1.0 1.0
2793	0.9642659790799283 84.18818548762556 72.10508785342888 0.0 1.0 1.0
2794	0.9567945678840236 84.24325988062833 72.01338311966289 0.0 0.0 1.0
2795	1.0635875666110846 84.14769250804223 72.07379347005612 1.0 1.0 1.0
2796	0.9379136540102367 84.1783745493125 72.13180944134409 0.0 1.0 0.0
2797	1.0076416285827052 84.27961433150656 72.23200435101236 0.0 1.0 0.0
2798	0.9437376088682553 84.16753858472288 72.13603260477868 0.0 1.0 1.0
2799	0.9074342434034786 84.25765209556342 72.12405999646225 0.0 1.0 0.0
2800	0.970215257773912 84.08392939199845 72.13691728185397 0.0 1.0 1.0
2801	1.0052615078741793 84.1217098553078 72.11778715922856 0.0 1.0 1.0
2802	1.0624158272206363 84.13332946727887 72.21561554438811 0.0 1.0 1.0
2803	0.9504864816654062 84.12231623940546 72.06073942393259 0.0 1.0 1.0
2804	0.9027946591915973 84.23753215778137 72.02148413410791 1.0 1.0 1.0
2805	0.9250664260262663 84.17105028951121 72.00248818267221 0.0 1.0 1.0
2806	0.9244382081460598 84.23451832218522 72.03126938843255 0.0 1.0 0.0
2807	0.9368359854294233 84.0326308368196 72.08706343742557 0.0 1.0 1.0
2808	0.9891483182376114 84.02543121690225 72.05861474417233 0.0 0.0 1.0
2809	0.9320639299303666 83.98461554619854 72.11322380821326 0.0 1.0 1.0
2810	0.8587835170415076 83.94188206907343 72.14389228702828 0.0 1.0 1.0
2811	0.8210639278825654 83.97862908796223 72.20762623271351 0.0 1.0 1.0
2812	0.8494040844183259 83.97464466793315 72.08612254949281 0.0 1.0 1.0
2813	0.8397028853835369 83.99993100559252 72.11233040912943 0.0 1.0 1.0
2814	0.8207532389958145 84.01166465923427 72.14410083002332 0.0 1.0 1.0
2815	0.8564224013832503 84.0618688438876 72.18717412086338 0.0 1.0 0.0
2816	0.8061732594182326 84.09888308900021 72.17223828978473 1.0 1.0 1.0
2817	0.7844369039030934 84.05624717978154 72.12986278220357 0.0 1.0 1.0
2818	0.7943744880104241 84.01230403745957 72.18719365772215 1.0 0.0 1.0
2819	0.8622443436799877 83.96755952765615 72.13794712769213 0.0 1.0 1.0
2820	0.9028916792700373 83.95215382460796 72.15977809259833 0.0 1.0 0.0
2821	0.8684662150146771 83.96345500579162 72.17729585848615 0.0 1.0 1.0
2822	0.8097156928472227 83.88026927294723 72.18564610093298 0.0 1.0 1.0
2823	0.8687638366469311 83.95098516808535 72.18382196369843 0.0 1.0 1.0
2824	0.8790433002349824 83.93948809739031 72.17953398427385 0.0 1.0 1.0
2825	0.848588545631408 83.88112743150981 72.17147769967761 1.0 0.0 1.0
2826	0.8692545784835904 83.96950624674179 72.13619593775276 0.0 1.0 1.0
2827	0.8797117373985607 84.0097697295969 72.13129243951059 0.0 1.0 1.0
2828	0.835664618003059 84.0244100517797 72.1733420773951 0.0 1.0 1.0
2829	0.8846359065017829 83.96480733117139 72.05657893319798 0.0 0.0 1.0
2830	0.8682702237586823 84.03792334494833 72.14295341835344 0.0 1.0 1.0
2831	0.8465968303084925 84.0791571593288 72.18904375994276 0.0 1.0 1.0
2832	0.867920066691943 84.10226944577757 72.19864514624378 0.0 0.0 1.0
2833	0.7414915721082013 84.00654015658944 72.17123929025502 0.0 1.0 1.0
2834	0.8388138943901517 84.0366007633033 72.22668191142122 0.0 1.0 1.0
2835	0.8653830362139109 84.11562758668137 72.17258845424392 1.0 1.0 1.0
2836	0.8302062091647879 84.04730768114389 72.17287868128406 0.0 1.0 1.0
2837	0.8634135772133464 84.06765393598533 72.25192008972765 1.0 1.0 1.0
2838	0.8328491042409687 84.0802154067746 72.1550030601307 1.0 1.0 1.0
2839	0.8705570297090526 84.02118160183154 72.19653536522569 0.0 1.0 1.0
2840	0.8547847011189819 84.01532942854122 72.20404895799228 0.0 1.0 1.0
2841	0.7885082310521535 83.98929780691114 72.1966050052138 0.0 1.0 0.0
2842	0.8236583947323104 83.99818775678125 72.14486207690288 0.0 1.0 1.0
2843	0.8453253975145862 83.99910339927864 72.11919027146261 0.0 1.0 1.0
2844	0.7870538328756742 83.94783801141871 72.15001870409085 1.0 1.0 1.0
2845	0.9013502401775874 84.03619392276771 72.08296869632724 0.0 1.0 0.0
2846	0.8501790300884778 83.94326428893508 72.0842412591924 0.0 1.0 1.0
2847	0.8367611786696494 83.9064449514327 72.08185845703667 0.0 1.0 1.0
2848	0.8634956969552209 83.87326418328084 72.0503880934507 0.0 1.0 0.0
2849	0.8087986800066643 83.93820500238961 72.09492095410745 0.0 1.0 1.0
2850	0.7948986314090397 83.94751763481447 72.0792352868968 0.0 1.0 1.0
2851	0.7891525117242723 83.95801202497887 72.0876823736796 0.0 0.0 1.0
2852	0.8028868128205658 83.95987399075334 72.05467250280661 0.0 1.0 1.0
2853	0.8224006638212727 83.93895954300619 72.11853591340956 0.0 1.0 1.0
2854	0.8050289902416979 83.96478485110829 72.10182345742398 0.0 1.0 1.0
2855	0.8246133865617195 83.98298612814806 72.06903385855122 0.0 1.0 1.0
2856	0.7938288734568743 84.01510447089599 72.01944040629357 0.0 0.0 0.0
2857	0.8038877366275207 84.00936089914781 72.07581094046019 0.0 1.0 1.0
2858	0.7858436132104825 84.00419172064423 72.09345369743045 0.0 1.0 1.0
2859	0.8244890880677748 83.9905282988669 72.10218123044302 0.0 1.0 1.0
2860	0.8077633008041488 83.98832066719878 72.12053190646017 0.0 0.0 1.0
2861	0.8190875534006488 83.97118405171774 72.07586958925056 0.0 1.0 1.0
2862	0.8079905613510002 83.95653280997418 72.12001244133664 0.0 1.0 1.0
2863	0.8169148661479516 83.97945475461202 72.08945630433094 0.0 0.0 1.0
2864	0.843629308489422 83.9837306045561 72.04814675588243 0.0 1.0 1.0
2865	0.8181606852810352 83.97779950700439 72.04965496874715 1.0 1.0 1.0
2866	0.8538149911889664 84.02031802239061 72.07529024002477 0.0 1.0 1.0
2867	0.8345412743367799 84.0008918621864 72.07667910496791 0.0 1.0 1.0
2868	0.8529438717407023 84.03009882452808 72.1264058972332 0.0 1.0 1.0
2869	0.8314476997920278 84.02129777676042 72.08182570818641 1.0 1.0 1.0
2870	0.877990099115793 84.00444398854854 72.07027636607317 0.0 1.0 1.0
2871	0.8600902942052219 84.01369634312061 72.05815491043545 0.0 0.0 1.0
2872	0.8841572680600007 84.00511323381286 72.10970759280468 0.0 1.0 1.0
2873	0.8843929347955188 83.99269519092391 72.10170280989209 0.0 1.0 1.0
2874	0.861163168208374 83.97028964248263 72.08863704080981 0.0 1.0 1.0
2875	0.8635535053125873 83.93834479760149 72.11521396668448 0.0 1.0 1.0
2876	0.8416681023378154 83.92006887185201 72.06116227042318 0.0 1.0 1.0
2877	0.9003511661503091 83.97862433572845 72.05394618377201 0.0 1.0 1.0
2878	0.897300231251759 83.94634224232212 72.08171571781388 0.0 1.0 1.0
2879	0.8946171819555375 83.96974961006696 72.01058324094474 0.0 1.0 1.0
2880	0.8670232485735403 83.9722326904636 72.03296951395961 0.0 1.0 1.0
2881	0.9415476462837246 83.96545095259489 71.9896476171744 0.0 1.0 0.0
2882	0.8688052298760621 83.97388931919464 72.00973607609676 0.0 1.0 1.0
2883	0.8767791823954508 83.97283381638364 72.0484044960012 1.0 1.0 1.0
2884	0.8977067269569448 83.97101380191481 72.01358827669834 0.0 1.0 1.0
2885	0.8621576147007031 83.94347862462733 72.00836633115249 0.0 1.0 1.0
2886	0.9048810218578174 83.97210422507443 72.02159725877694 0.0 1.0 1.0
2887	0.905826143471553 83.99434824148614 72.00479846131023 0.0 1.0 1.0
2888	0.8836359834535102 83.99813175103841 72.0149371179579 0.0 1.0 1.0
2889	0.8963481661900146 84.022838402587 72.00996298447942 0.0 0.0 1.0
2890	0.9270189680722172 84.00181564600898 71.98683421411135 0.0 1.0 1.0
2891	0.9469558838705951 84.00686307783604 71.9912170565276 0.0 1.0 1.0
2892	0.8963762422241465 83.99468638883832 71.99071574379175 0.0 0.0 1.0
2893	0.9501262347136336 84.0088423576558 72.00531161630839 1.0 1.0 1.0
2894	0.9479025470649675 84.01901011006453 72.00327556344024 0.0 1.0 1.0
2895	0.9639535663419605 84.02326459480537 72.01831177076991 0.0 1.0 1.0
2896	0.9504145960454704 84.03176884330463 72.01329655597294 0.0 1.0 1.0
2897	0.9572839253058718 84.02793951424847 72.04209625586789 0.0 1.0 1.0
2898	0.9893656695535119 84.04817771764601 72.04045138952907 0.0 1.0 1.0
2899	0.9867575408028623 84.05485042977784 72.03991507037502 0.0 1.0 1.0
2900	0.9898435870086524 84.06493262761511 72.02615505391442 0.0 1.0 1.0
2901	0.9473221039541024 84.04543972841616 72.05025768952201 0.0 1.0 1.0
2902	0.9996497379136308 84.06054454677495 72.05575066435085 0.0 1.0 1.0
2903	1.010724272612997 84.05819876576379 72.00928657348938 0.0 1.0 1.0
2904	1.0059969349184246 84.0440015214699 72.03599940021438 0.0 1.0 1.0
2905	0.9874355429383513 84.03994127202337 72.00550557908214 0.0 1.0 1.0
2906	1.0200420365225535 83.99882569794602 72.06093080137794 0.0 1.0 1.0
2907	1.005609822911098 84.0430091487379 71.96830194403566 0.0 1.0 1.0
2908	1.0091764128371947 84.03741777757057 71.931899992039 0.0 1.0 1.0
2909	1.023522914754263 84.04223002016647 71.91951269386115 0.0 1.0 1.0
2910	1.000398942361859 84.01315942132024 71.87262040202921 0.0 1.0 1.0
2911	1.0259741961863102 83.99008753849681 71.91808607223098 0.0 1.0 1.0
2912	1.0240729995741493 83.95502652944883 71.91082828287706 0.0 1.0 1.0
2913	1.0352584445181388 83.95723048626775 71.92629939033023 0.0 1.0 1.0
2914	1.018037935663691 83.95413001539022 71.9596489168312 0.0 1.0 1.0
2915	1.067678997184512 83.96248907266838 71.9629387733306 0.0 1.0 1.0
2916	1.0160444634217236 83.92878945339892 71.97379203154611 0.0 1.0 1.0
2917	1.0171441076391528 83.95463588836797 71.98105980991664 0.0 1.0 1.0
2918	1.0320403392392772 83.97742252146396 71.9879364591607 0.0 1.0 0.0
2919	1.0312009332822751 83.98062667364881 71.9841650077359 0.0 0.0 1.0
2920	1.0670026111946926 83.95699519812655 71.99456457703857 0.0 1.0 1.0
2921	0.9882244855123102 83.94390895689408 71.97678475462756 0.0 1.0 1.0
2922	0.988534968562116 83.92421762317942 71.95699646412822 0.0 1.0 1.0
2923	0.9700733938428201 83.95709651942276 71.96213893777607 0.0 1.0 1.0
2924	0.9644038694908694 83.94778510939642 71.98816639842612 0.0 1.0 1.0
2925	0.9957289491523091 84.0022507897788 71.97007855905284 0.0 1.0 0.0
2926	0.9956938784542865 83.94831259823913 71.97777094452891 0.0 1.0 1.0
2927	0.9682219457731052 83.92807099136444 71.95793957613706 0.0 1.0 1.0
2928	0.9140564803634962 83.93489029530154 71.96899552494739 0.0 1.0 0.0
2929	0.9422535366036819 83.92452764380774 72.00791215419459 0.0 1.0 1.0
2930	1.0179025998529079 83.94763149500179 72.04061183333613 0.0 1.0 0.0
2931	0.917142300195037 83.89005467272699 71.98619609085921 0.0 1.0 1.0
2932	0.9339287706265714 83.92399157952418 72.01089694334695 0.0 1.0 1.0
2933	0.9175316529460932 83.92921261323369 72.008231287786 0.0 1.0 1.0
2934	0.9202400356223275 83.93487400098627 72.03267700859656 0.0 1.0 0.0
2935	0.9461476907556645 83.92986834016315 72.01327606138746 0.0 1.0 1.0
2936	0.912368602985042 83.95708108079802 71.98313661187517 0.0 1.0 1.0
